agr_params,time,accuracy
[10  5  0  0  0  1],33446.02946805954,0.9801645463958153
[11  6  0  0  0  1],33446.02946805954,0.9783831154793391
[3 4 0 0 0 1],33446.02946805954,0.9781304724244113
[5 8 0 0 0 1],33450.057341337204,0.9786396373938615
[11  9  0  0  0  1],33450.057341337204,0.9796553814263653
[3 8 0 0 0 1],33450.057341337204,0.9794014454182394
[7 9 0 0 0 1],33450.057341337204,0.9786396373938615
[10  9  0  0  1  1],33450.057341337204,0.9799119033408876
[10  4  0  0  0  0],33450.057341337204,0.9778765364162854
[11  5  0  0  0  1],33450.057341337204,0.9796553814263653
[10  4  0  0  0  1],33450.057341337204,0.9799099639110903
[3 9 0 0 0 1],33451.55990886688,0.9783863478623347
[10  5  0  0  0  1],33451.55990886688,0.9801645463958153
[2 4 3 0 0 1],33451.55990886688,0.9735550989419506
[10  6  0  0  0  1],33451.55990886688,0.9791468629335143
[6 9 0 0 0 1],33451.55990886688,0.9799099639110903
[7 8 0 0 0 1],33451.55990886688,0.9788929269253883
[10  9  0  0  0  1],33451.55990886688,0.9796553814263653
[10  2  0  0  1  1],33451.55990886688,0.9748286578421749
[0 8 0 0 0 1],33454.65560603142,0.9771134354387094
[3 6 0 0 0 1],33454.65560603142,0.9783857013857356
[ 3  9 13  0  1  1],33454.65560603142,0.9600809750728967
[5 8 0 0 1 1],33454.65560603142,0.9788942198785866
[5 9 0 0 0 1],33454.65560603142,0.9799093174344913
[1 9 0 1 1 1],33454.65560603142,0.971269674868817
[3 5 0 0 0 1],33454.65560603142,0.9781304724244113
[10  6  0  0  0  1],33454.65560603142,0.9791468629335143
[11  0  0  0  0  1],33461.09483242035,0.8939645203298789
[10  9  0  0  2  1],33461.09483242035,0.9773712503064299
[7 9 1 0 0 1],33461.09483242035,0.9781304724244113
[7 5 2 0 0 1],33461.09483242035,0.9755898193899537
[10  9  0  1  0  1],33461.09483242035,0.9730465804490995
[5 5 0 0 0 1],33461.09483242035,0.9799099639110903
[10  4  0  0  0  1],33461.09483242035,0.9799099639110903
[10  9  0  0  0  1],33461.09483242035,0.9796553814263653
[1 9 0 6 1 1],33469.66376161575,0.9412651443608104
[8 9 0 0 0 1],33469.66376161575,0.9796566743795634
[10  6  0  0  0  1],33469.66376161575,0.9791468629335143
[10  4  5  0  0  1],33469.66376161575,0.9699954694919934
[10  6  0  0  0  1],33469.66376161575,0.9791468629335143
[3 9 0 0 2 1],33469.66376161575,0.9755930517729492
[9 6 0 0 1 1],33469.66376161575,0.9796579673327617
[11  6  0  0  0  1],33469.66376161575,0.9783831154793391
[3 9 0 0 0 1],33477.15596961975,0.9783863478623347
[10  8  0  0  1  1],33477.15596961975,0.9778784758460828
[10  9  0  6  0  1],33477.15596961975,0.9417756022834588
[2 8 0 0 0 1],33477.15596961975,0.9786402838704606
[2 6 0 0 1 1],33477.15596961975,0.9776238933613577
[5 9 1 0 0 1],33477.15596961975,0.9773686644000334
[4 6 0 0 2 1],33477.15596961975,0.9773693108766326
[10  9  0  0  1  1],33477.15596961975,0.9799119033408876
[10  3  0  0  7  1],33491.08495092392,0.9397473466014467
[7 4 0 0 0 1],33491.08495092392,0.9794014454182394
[4 9 0 0 0 1],33491.08495092392,0.9791462164569151
[10  9  0  0  0  1],33491.08495092392,0.9796553814263653
[7 9 0 0 0 1],33491.08495092392,0.9786396373938615
[10  5  0  0  0  1],33491.08495092392,0.9801645463958153
[ 7  9 10  0  0  1],33491.08495092392,0.9628775035452777
[10  4  0  0  0  1],33491.08495092392,0.9799099639110903
[10  6  0  1  0  1],33494.197523355484,0.9707579239929705
[10  5  0  0  0  1],33494.197523355484,0.9801645463958153
[2 9 1 0 1 1],33494.197523355484,0.9760983378828046
[ 2  8 16  0  0  1],33494.197523355484,0.9542326891668107
[3 9 0 0 0 1],33494.197523355484,0.9783863478623347
[10  9  0  0  0  1],33494.197523355484,0.9796553814263653
[5 9 0 0 0 1],33494.197523355484,0.9799093174344913
[10  8  0  0  0  1],33494.197523355484,0.9799099639110903
[10  9  1  0  1  1],33500.31281709671,0.9776238933613577
[7 9 0 0 0 1],33500.31281709671,0.9786396373938615
[10  4  0  0  0  1],33500.31281709671,0.9799099639110903
[10  9  0  0  0  1],33500.31281709671,0.9796553814263653
[10  8 11  1  0  1],33500.31281709671,0.9577910256635694
[10  9  0  0  0  1],33500.31281709671,0.9796553814263653
[3 7 0 0 1 1],33500.31281709671,0.9786396373938615
[11  9  3  0  0  1],33500.31281709671,0.9735550989419506
[10  4  0  0  0  1],33500.4065682888,0.9799099639110903
[10  4  0  0  0  1],33500.4065682888,0.9799099639110903
[1 5 0 0 0 1],33500.4065682888,0.9796566743795634
[4 4 0 0 0 1],33500.4065682888,0.9794007989416402
[9 5 0 0 0 1],33500.4065682888,0.9796560279029644
[10  9  0  0  0  1],33500.4065682888,0.9796553814263653
[5 8 0 0 0 1],33500.4065682888,0.9786396373938615
[1 9 0 1 0 1],33500.4065682888,0.9720288969867985
[10  9  0  0  0  1],33500.453442811966,0.9796553814263653
[7 8 0 0 0 1],33500.453442811966,0.9788929269253883
[1 4 0 0 0 1],33500.453442811966,0.9773667249702362
[3 4 0 0 0 1],33500.453442811966,0.9781304724244113
[8 9 0 0 0 1],33500.453442811966,0.9796566743795634
[10  4  0  0  0  1],33500.453442811966,0.9799099639110903
[8 4 0 0 0 1],33500.453442811966,0.9786389909172624
[10  9  0  0  0  1],33500.453442811966,0.9796553814263653
[7 9 0 0 1 1],33500.46906852722,0.9786402838704606
[10  4  0  0  0  1],33500.46906852722,0.9799099639110903
[9 5 0 0 0 1],33500.46906852722,0.9796560279029644
[8 5 0 0 0 1],33500.46906852722,0.9796553814263653
[8 9 0 0 0 1],33500.46906852722,0.9796566743795634
[10  9  0  0  0  1],33500.46906852722,0.9796553814263653
[4 9 0 0 0 1],33500.46906852722,0.9791462164569151
[8 5 0 0 0 1],33500.46906852722,0.9796553814263653
[8 9 0 0 0 1],33503.474599123,0.9796566743795634
[8 8 8 0 0 1],33503.474599123,0.9638906616713852
[8 9 0 0 0 1],33503.474599123,0.9796566743795634
[3 6 0 0 2 1],33503.474599123,0.9771166678217049
[8 4 0 0 0 1],33503.474599123,0.9786389909172624
[3 8 0 0 0 1],33503.474599123,0.9794014454182394
[10  4  0  0  0  1],33503.474599123,0.9799099639110903
[10  6  0  0  0  1],33503.474599123,0.9791468629335143
[8 9 0 0 0 0],33503.53709959984,0.9755898193899537
[6 7 0 0 0 1],33503.53709959984,0.9794014454182394
[11  9  0  0  0  1],33503.53709959984,0.9796553814263653
[8 9 0 0 0 1],33503.53709959984,0.9796566743795634
[10  5  0  1  0  1],33503.53709959984,0.9730472269256987
[10  6  0  0  0  1],33503.53709959984,0.9791468629335143
[8 9 0 0 0 1],33503.53709959984,0.9796566743795634
[8 6 0 0 0 1],33503.53709959984,0.9794033848480366
[10  9  0  0  0  1],33503.56834936142,0.9796553814263653
[5 8 0 0 0 1],33503.56834936142,0.9786396373938615
[5 9 0 0 0 1],33503.56834936142,0.9799093174344913
[10  5  0  0  0  1],33503.56834936142,0.9801645463958153
[10  9  0  0  0  1],33503.56834936142,0.9796553814263653
[5 9 0 0 0 1],33503.56834936142,0.9799093174344913
[3 3 1 0 0 1],33503.56834936142,0.9788929269253883
[8 9 0 0 1 1],33503.56834936142,0.9788935734019875
[5 6 0 0 0 0],33508.75728940964,0.9776219539315604
[10  6  0  0  0  1],33508.75728940964,0.9791468629335143
[8 9 0 0 0 1],33508.75728940964,0.9796566743795634
[9 9 0 0 0 1],33508.75728940964,0.9794001524650411
[10  6  0  0  0  1],33508.75728940964,0.9791468629335143
[8 4 0 0 0 1],33508.75728940964,0.9786389909172624
[10  9  0  0  0  1],33508.75728940964,0.9796553814263653
[8 8 0 0 2 1],33508.75728940964,0.976862731813579
[7 9 0 0 0 1],33516.65093708038,0.9786396373938615
[5 4 0 0 0 1],33516.65093708038,0.9794027383714375
[5 6 0 0 0 1],33516.65093708038,0.9796560279029644
[1 6 0 0 0 1],33516.65093708038,0.9783869943389337
[10  9  0  2  0  1],33516.65093708038,0.9644017660706325
[7 6 0 0 0 1],33516.65093708038,0.9799093174344913
[7 8 0 0 1 1],33516.65093708038,0.9778791223226818
[8 5 0 0 0 1],33516.65093708038,0.9796553814263653
[8 9 8 0 0 1],33519.9180662632,0.9659273215491855
[10  9  0  0  0  1],33519.9180662632,0.9796553814263653
[10  8  0  0  0  1],33519.9180662632,0.9799099639110903
[1 4 0 0 1 1],33519.9180662632,0.9768614388603807
[10  9  0  0  0  1],33519.9180662632,0.9796553814263653
[5 4 0 0 0 1],33519.9180662632,0.9794027383714375
[5 9 0 0 0 1],33519.9180662632,0.9799093174344913
[3 9 0 0 0 1],33519.9180662632,0.9783863478623347
[6 9 0 0 1 1],33519.980566740036,0.9781317653776096
[10  9  0  0  0  1],33519.980566740036,0.9796553814263653
[10  2  0  0  0  1],33519.980566740036,0.9760970449296065
[3 5 0 0 0 1],33519.980566740036,0.9781304724244113
[5 7 0 0 0 1],33519.980566740036,0.9794014454182394
[7 9 0 0 0 1],33519.980566740036,0.9786396373938615
[5 9 0 0 0 1],33519.980566740036,0.9799093174344913
[10  5  0  0  0  1],33519.980566740036,0.9801645463958153
[10  9  0  0  0  1],33524.66369557381,0.9796553814263653
[5 9 0 0 4 1],33524.66369557381,0.9725393549094468
[10  5  0  0  1  1],33524.66369557381,0.9783863478623347
[10  9  5  0  0  1],33524.66369557381,0.9710105670478982
[10  9  0  0  0  1],33524.66369557381,0.9796553814263653
[10  5  0  0  0  1],33524.66369557381,0.9801645463958153
[10  5  0  0  0  1],33524.66369557381,0.9801645463958153
[10  4  0  0  0  1],33524.66369557381,0.9799099639110903
[7 9 0 0 0 1],33529.4135081768,0.9786396373938615
[10  5  0  0  0  1],33529.4135081768,0.9801645463958153
[5 9 0 0 0 1],33529.4135081768,0.9799093174344913
[5 8 0 0 1 1],33529.4135081768,0.9788942198785866
[10  9  7  0  1  1],33529.4135081768,0.967455462934135
[10  9  0  0  0  1],33529.4135081768,0.9796553814263653
[6 9 0 0 0 1],33529.4135081768,0.9799099639110903
[7 8 0 0 0 1],33529.4135081768,0.9788929269253883
[10  4  0  1  0  1],33533.47967338562,0.9730465804490995
[10  4  0  0  0  1],33533.47967338562,0.9799099639110903
[9 5 0 1 0 1],33533.47967338562,0.9710118600010964
[7 9 0 0 0 1],33533.47967338562,0.9786396373938615
[5 9 0 0 0 1],33533.47967338562,0.9799093174344913
[10  9  0  0  0  1],33533.47967338562,0.9796553814263653
[10  9  0  0  0  1],33533.47967338562,0.9796553814263653
[10  9  0  0  0  1],33533.47967338562,0.9796553814263653
[5 9 0 0 0 1],33539.366797208786,0.9799093174344913
[10  9  0  0  0  1],33539.366797208786,0.9796553814263653
[8 6 0 0 0 1],33539.366797208786,0.9794033848480366
[10  8  3  0  2  1],33539.366797208786,0.9722880048077172
[10  9  0  0  0  1],33539.366797208786,0.9796553814263653
[2 4 0 0 1 1],33539.366797208786,0.9768620853369798
[8 4 0 0 0 1],33539.366797208786,0.9786389909172624
[7 4 0 0 0 1],33539.366797208786,0.9794014454182394
[5 4 0 0 2 1],33555.42569279671,0.9763535668441288
[3 7 0 0 0 1],33555.42569279671,0.9783857013857356
[8 8 0 0 4 1],33555.42569279671,0.9722847724247217
[3 9 0 1 1 1],33555.42569279671,0.9725393549094468
[6 5 0 0 0 1],33555.42569279671,0.9796547349497662
[10  5  0  0  0  1],33555.42569279671,0.9801645463958153
[10  9  0  0  0  1],33555.42569279671,0.9796553814263653
[9 2 0 0 0 1],33555.42569279671,0.9758437553980797
[5 8 0 1 0 1],33557.91436815262,0.9707592169461687
[3 4 0 0 0 1],33557.91436815262,0.9781304724244113
[11  8  0  0  0  1],33557.91436815262,0.9794014454182394
[3 5 0 0 0 1],33557.91436815262,0.9781304724244113
[8 9 0 0 0 1],33557.91436815262,0.9796566743795634
[5 9 0 0 0 1],33557.91436815262,0.9799093174344913
[6 3 0 0 0 1],33557.91436815262,0.9786396373938615
[2 9 0 0 0 1],33557.91436815262,0.9773686644000334
[2 6 0 1 0 1],33566.785885095596,0.9715223179237447
[6 9 0 2 0 1],33566.785885095596,0.9646569950319566
[8 5 0 1 0 1],33566.785885095596,0.9720301899399966
[2 8 0 0 0 1],33566.785885095596,0.9786402838704606
[10  9  8  0  1  1],33566.785885095596,0.9654207424861319
[7 9 0 0 0 1],33566.785885095596,0.9786396373938615
[8 9 0 0 1 1],33566.785885095596,0.9788935734019875
[6 9 0 0 1 1],33566.785885095596,0.9781317653776096
[10  9  0  0  0  1],33583.138417720795,0.9796553814263653
[10  6  0  0  0  0],33583.138417720795,0.9766055634224575
[11  4  0  0  0  1],33583.138417720795,0.9799099639110903
[10  9  0  3  0  0],33583.138417720795,0.9504223560917231
[7 9 0 0 7 1],33583.138417720795,0.943301804238611
[3 9 0 0 0 1],33583.138417720795,0.9783863478623347
[10  4  0  0  0  1],33583.138417720795,0.9799099639110903
[10  5  0  0  0  1],33583.138417720795,0.9801645463958153
[7 9 0 0 0 1],33594.68196463585,0.9786396373938615
[8 4 0 0 0 1],33594.68196463585,0.9786389909172624
[10  9  0  0  6  1],33594.68196463585,0.9616052375982516
[10  9  3  0  0  1],33594.68196463585,0.9740629709582025
[11  9  0  0  0  1],33594.68196463585,0.9796553814263653
[10  9  0  0  0  1],33594.68196463585,0.9796553814263653
[3 5 5 0 0 0],33594.68196463585,0.9641478300625066
[7 5 0 0 0 0],33594.68196463585,0.9766042704692592
[1 9 0 0 0 1],33594.744465112686,0.9783831154793391
[10  9  0  0  0  1],33594.744465112686,0.9796553814263653
[8 9 0 0 0 1],33594.744465112686,0.9796566743795634
[5 8 0 0 0 1],33594.744465112686,0.9786396373938615
[3 5 0 0 0 1],33594.744465112686,0.9781304724244113
[10  7  0  0  0  1],33594.744465112686,0.9799106103876893
[10  7  0  0  0  1],33594.744465112686,0.9799106103876893
[10  4  0  0  0  1],33594.744465112686,0.9799099639110903
[8 5 0 0 0 1],33594.77571487427,0.9796553814263653
[2 9 0 0 1 1],33594.77571487427,0.9771134354387094
[10  9  0  0  0  1],33594.77571487427,0.9796553814263653
[9 5 0 0 0 1],33594.77571487427,0.9796560279029644
[2 6 0 0 1 1],33594.77571487427,0.9776238933613577
[10  9  0  1  0  1],33594.77571487427,0.9730465804490995
[3 8 0 0 0 1],33594.77571487427,0.9794014454182394
[11  5  0  0  0  1],33594.77571487427,0.9796553814263653
[11  4  0  0  0  1],33599.10464429855,0.9799099639110903
[0 9 0 0 0 1],33599.10464429855,0.9771127889621103
[4 8 0 0 0 1],33599.10464429855,0.979145569980316
[5 3 0 0 0 1],33599.10464429855,0.9778771828928845
[9 9 0 0 0 1],33599.10464429855,0.9794001524650411
[3 9 0 0 1 1],33599.10464429855,0.9773686644000334
[4 9 0 0 5 1],33599.10464429855,0.9672008804494099
[9 6 0 0 0 1],33599.10464429855,0.9794014454182394
[3 4 6 0 0 1],33606.996922016144,0.9687238500215665
[7 8 0 0 0 1],33606.996922016144,0.9788929269253883
[8 9 0 0 0 1],33606.996922016144,0.9796566743795634
[5 4 0 0 1 1],33606.996922016144,0.9788948663551856
[5 4 0 0 0 0],33606.996922016144,0.9760976914062056
[1 6 0 0 0 1],33606.996922016144,0.9783869943389337
[10  8 17  0  0  1],33606.996922016144,0.9532143592279104
[7 6 0 0 1 1],33606.996922016144,0.9788942198785866
[5 8 0 0 0 1],33608.61626577377,0.9786396373938615
[4 5 0 3 0 1],33608.61626577377,0.9560128271300887
[5 9 0 0 0 1],33608.61626577377,0.9799093174344913
[3 9 0 0 0 1],33608.61626577377,0.9783863478623347
[8 6 0 0 0 1],33608.61626577377,0.9794033848480366
[11  8  0  0  0  1],33608.61626577377,0.9794014454182394
[4 9 0 0 5 1],33608.61626577377,0.9672008804494099
[2 8 0 0 0 1],33608.61626577377,0.9786402838704606
[10  6  0  0  0  1],33608.631888628006,0.9791468629335143
[3 4 0 0 0 1],33608.631888628006,0.9781304724244113
[10  8  0  0  1  0],33608.631888628006,0.9766055634224575
[10  6  0  0  0  1],33608.631888628006,0.9791468629335143
[10  5  0  0  0  1],33608.631888628006,0.9801645463958153
[0 9 0 0 0 1],33608.631888628006,0.9771127889621103
[3 9 0 0 0 1],33608.631888628006,0.9783863478623347
[10  6  0  0  0  1],33608.631888628006,0.9791468629335143
[8 6 0 0 0 1],33608.66313838959,0.9794033848480366
[11  5  0  0  0  1],33608.66313838959,0.9796553814263653
[8 6 0 0 0 1],33608.66313838959,0.9794033848480366
[11  5  0  0  0  1],33608.66313838959,0.9796553814263653
[3 4 0 0 0 1],33608.66313838959,0.9781304724244113
[3 8 0 0 0 1],33608.66313838959,0.9794014454182394
[3 9 0 1 0 1],33608.66313838959,0.9710118600010964
[8 4 0 0 0 1],33608.66313838959,0.9786389909172624
[10  9  0  0  1  1],33613.74829530716,0.9799119033408876
[5 4 0 0 0 1],33613.74829530716,0.9794027383714375
[3 9 0 0 0 1],33613.74829530716,0.9783863478623347
[8 9 0 0 0 1],33613.74829530716,0.9796566743795634
[10  8  1  0  1  1],33613.74829530716,0.9768607923837815
[10  4  1  0  0  1],33613.74829530716,0.9794014454182394
[8 9 0 0 0 1],33613.74829530716,0.9796566743795634
[2 9 0 0 0 1],33613.74829530716,0.9773686644000334
[10  9  0  0  0  1],33613.77954339981,0.9796553814263653
[10  9  0  0  0  1],33613.77954339981,0.9796553814263653
[10  4  0  0  1  1],33613.77954339981,0.9786396373938615
[10  5  0  0  0  1],33613.77954339981,0.9801645463958153
[10  4  0  0  0  1],33613.77954339981,0.9799099639110903
[1 4 0 0 0 1],33613.77954339981,0.9773667249702362
[10  8  0  0  1  1],33613.77954339981,0.9778784758460828
[10  9  0  0  0  1],33613.77954339981,0.9796553814263653
[8 9 0 0 1 1],33617.64256811142,0.9788935734019875
[0 9 0 0 0 1],33617.64256811142,0.9771127889621103
[4 4 0 0 0 1],33617.64256811142,0.9794007989416402
[7 9 0 0 1 1],33617.64256811142,0.9786402838704606
[3 4 0 0 0 1],33617.64256811142,0.9781304724244113
[5 9 0 0 0 1],33617.64256811142,0.9799093174344913
[10  6  0  0  0  1],33617.64256811142,0.9791468629335143
[9 4 0 1 0 1],33617.64256811142,0.9730478734022977
[10  4  0  0  0  1],33620.88804221153,0.9799099639110903
[10  4  0  1  0  1],33620.88804221153,0.9730465804490995
[7 6 0 0 0 1],33620.88804221153,0.9799093174344913
[9 5 0 0 0 1],33620.88804221153,0.9796560279029644
[8 8 0 0 0 1],33620.88804221153,0.9791481558867126
[1 9 0 0 0 1],33620.88804221153,0.9783831154793391
[2 9 0 0 0 1],33620.88804221153,0.9773686644000334
[6 4 0 0 1 1],33620.88804221153,0.9768601459071825
[5 9 0 0 0 1],33624.745301008224,0.9799093174344913
[1 4 0 0 0 1],33624.745301008224,0.9773667249702362
[10  9  0  0  0  1],33624.745301008224,0.9796553814263653
[8 9 0 0 0 1],33624.745301008224,0.9796566743795634
[10  8  0  9  1  1],33624.745301008224,0.9295705119784357
[5 4 0 0 1 1],33624.745301008224,0.9788948663551856
[5 4 0 1 0 1],33624.745301008224,0.9710112135244973
[7 9 0 0 0 1],33624.745301008224,0.9786396373938615
[10  5  0  0  0  1],33630.10456418991,0.9801645463958153
[10  5  0  0  0  1],33630.10456418991,0.9801645463958153
[5 9 0 0 1 1],33630.10456418991,0.9776238933613577
[3 4 3 0 0 1],33630.10456418991,0.9735531595121533
[10  9  1  0  0  0],33630.10456418991,0.9760970449296065
[3 5 0 0 1 1],33630.10456418991,0.9773693108766326
[10  7  0  0  0  1],33630.10456418991,0.9799106103876893
[10  5  0  0  0  1],33630.10456418991,0.9801645463958153
[10  4  0  0  0  1],33630.120186805725,0.9799099639110903
[10  5  0  0  0  1],33630.120186805725,0.9801645463958153
[10  5  0  0  2  1],33630.120186805725,0.9771166678217049
[9 6 0 1 0 1],33630.120186805725,0.9733011629338246
[8 4 0 0 0 1],33630.120186805725,0.9786389909172624
[4 4 1 0 0 1],33630.120186805725,0.9791468629335143
[10  7  0  0  0  1],33630.120186805725,0.9799106103876893
[10  8  0  0  1  1],33630.120186805725,0.9778784758460828
[8 6 1 0 0 1],33630.151437044144,0.9788935734019875
[10  4  0  0  0  1],33630.151437044144,0.9799099639110903
[8 9 0 0 0 1],33630.151437044144,0.9796566743795634
[8 9 0 0 0 1],33630.151437044144,0.9796566743795634
[6 9 0 0 0 1],33630.151437044144,0.9799099639110903
[8 4 0 0 1 1],33630.151437044144,0.9788948663551856
[6 4 0 0 0 1],33630.151437044144,0.9796560279029644
[8 6 0 0 0 1],33630.151437044144,0.9794033848480366
[10  6  0  0  0  1],33642.329946279526,0.9791468629335143
[8 5 0 0 0 1],33642.329946279526,0.9796553814263653
[9 5 0 0 0 1],33642.329946279526,0.9796560279029644
[10  9  0  0  0  1],33642.329946279526,0.9796553814263653
[10  3  0  0  0  1],33642.329946279526,0.9791468629335143
[10  9  0  0  0  1],33642.329946279526,0.9796553814263653
[1 9 0 0 0 1],33642.329946279526,0.9783831154793391
[10  4  0  0  8  1],33642.329946279526,0.9061760754008931
[10  7  0  0  0  1],33644.81434249878,0.9799106103876893
[3 9 3 0 0 1],33644.81434249878,0.9735550989419506
[10  6  0  0  0  1],33644.81434249878,0.9791468629335143
[5 6 0 0 0 1],33644.81434249878,0.9796560279029644
[8 6 0 0 0 1],33644.81434249878,0.9794033848480366
[3 8 0 0 0 1],33644.81434249878,0.9794014454182394
[5 9 5 0 0 1],33644.81434249878,0.9694875974757415
[10  3  0  0  0  1],33644.81434249878,0.9791468629335143
[3 4 0 0 0 1],33644.881875276566,0.9781304724244113
[9 5 0 0 0 1],33644.881875276566,0.9796560279029644
[9 8 0 0 0 1],33644.881875276566,0.9786396373938615
[10  9  0  0  0  1],33644.881875276566,0.9796553814263653
[10  9  0  1  0  1],33644.881875276566,0.9730465804490995
[10  6  0  0  0  1],33644.881875276566,0.9791468629335143
[10  9  0  0  0  1],33644.881875276566,0.9796553814263653
[10  9  0  0  0  1],33644.881875276566,0.9796553814263653
[5 9 0 0 0 1],33653.225701093674,0.9799093174344913
[10  9  0  0  0  1],33653.225701093674,0.9796553814263653
[9 5 0 0 0 1],33653.225701093674,0.9796560279029644
[5 3 0 0 1 1],33653.225701093674,0.9768601459071825
[3 9 0 0 0 1],33653.225701093674,0.9783863478623347
[3 3 0 0 0 0],33653.225701093674,0.9768588529539843
[10  5  0  3  0  1],33653.225701093674,0.9577936115699658
[10  4  1  0  0  1],33653.225701093674,0.9794014454182394
[3 4 0 0 0 1],33655.66159367561,0.9781304724244113
[4 8 0 0 0 1],33655.66159367561,0.979145569980316
[5 5 0 0 0 1],33655.66159367561,0.9799099639110903
[5 9 0 0 1 1],33655.66159367561,0.9776238933613577
[5 5 3 0 0 1],33655.66159367561,0.9740623244816033
[10  5  0  0  1  1],33655.66159367561,0.9783863478623347
[10  6  0  0  0  1],33655.66159367561,0.9791468629335143
[5 7 0 0 0 1],33655.66159367561,0.9794014454182394
[6 9 0 0 0 1],33655.708468198776,0.9799099639110903
[2 2 0 0 0 1],33655.708468198776,0.9740642639114007
[10  9  0  0  0  1],33655.708468198776,0.9796553814263653
[10  9  0  0  1  1],33655.708468198776,0.9799119033408876
[8 9 0 0 0 1],33655.708468198776,0.9796566743795634
[8 4 0 0 0 1],33655.708468198776,0.9786389909172624
[9 9 0 0 0 1],33655.708468198776,0.9794001524650411
[7 7 0 0 0 1],33655.708468198776,0.9796560279029644
[2 9 0 0 0 1],33655.739718198776,0.9773686644000334
[8 5 0 0 0 1],33655.739718198776,0.9796553814263653
[3 5 0 0 0 1],33655.739718198776,0.9781304724244113
[9 9 0 0 0 1],33655.739718198776,0.9794001524650411
[5 4 0 0 0 1],33655.739718198776,0.9794027383714375
[5 6 0 0 0 1],33655.739718198776,0.9796560279029644
[5 4 0 0 0 1],33655.739718198776,0.9794027383714375
[10  5  0  0  0  1],33655.739718198776,0.9801645463958153
[10  6  0  0  0  1],33667.654853105545,0.9791468629335143
[8 4 7 0 1 1],33667.654853105545,0.9671976480664144
[10  4  0  0  0  1],33667.654853105545,0.9799099639110903
[7 9 0 0 0 1],33667.654853105545,0.9786396373938615
[3 4 0 0 1 1],33667.654853105545,0.9794020918948384
[10  4  8  0  0  1],33667.654853105545,0.9664351935654374
[5 6 0 0 0 1],33667.654853105545,0.9796560279029644
[10  1  1  0  0  1],33667.654853105545,0.9529571908367889
[5 4 0 0 0 1],33683.94774580002,0.9794027383714375
[11  6 11  0  0  1],33683.94774580002,0.9616039446450533
[8 8 0 1 0 1],33683.94774580002,0.9725387084328476
[8 9 0 0 1 1],33683.94774580002,0.9788935734019875
[ 9  4  0 18  0  1],33683.94774580002,0.9171121321418856
[10  3  0  0  1  1],33683.94774580002,0.9781324118542087
[10  4  0  0  0  1],33683.94774580002,0.9799099639110903
[10  7  0  0  0  1],33683.94774580002,0.9799106103876893
[9 5 0 0 0 1],33683.97899341583,0.9796560279029644
[10  4  0  0  0  1],33683.97899341583,0.9799099639110903
[10  6  0  1  0  1],33683.97899341583,0.9707579239929705
[1 9 0 0 0 1],33683.97899341583,0.9783831154793391
[5 7 0 0 0 1],33683.97899341583,0.9794014454182394
[7 4 0 0 1 1],33683.97899341583,0.9783857013857356
[10  9  0  0  0  1],33683.97899341583,0.9796553814263653
[3 6 0 0 0 1],33683.97899341583,0.9783857013857356
[11  6  0  0  0  1],33683.99461889267,0.9783831154793391
[5 9 0 0 0 1],33683.99461889267,0.9799093174344913
[6 9 0 0 0 1],33683.99461889267,0.9799099639110903
[3 4 0 0 0 1],33683.99461889267,0.9781304724244113
[9 5 0 0 0 1],33683.99461889267,0.9796560279029644
[10  5  0  0  0  1],33683.99461889267,0.9801645463958153
[10  9  0  0  0  1],33683.99461889267,0.9796553814263653
[9 9 0 0 0 1],33683.99461889267,0.9794001524650411
[3 9 0 1 1 1],33684.02586889267,0.9725393549094468
[7 4 0 0 0 1],33684.02586889267,0.9794014454182394
[10  9  0  0  0  1],33684.02586889267,0.9796553814263653
[10  8  0  0  0  1],33684.02586889267,0.9799099639110903
[9 4 0 0 0 1],33684.02586889267,0.9794014454182394
[3 5 0 0 0 1],33684.02586889267,0.9781304724244113
[7 9 0 0 0 1],33684.02586889267,0.9786396373938615
[11  4  0  0  0  1],33684.02586889267,0.9799099639110903
[9 4 0 0 0 1],33686.177243471146,0.9794014454182394
[0 6 0 0 0 1],33686.177243471146,0.9783844084325373
[3 9 0 0 0 1],33686.177243471146,0.9783863478623347
[10  9  0  0  0  1],33686.177243471146,0.9796553814263653
[10  4  0  0  1  1],33686.177243471146,0.9786396373938615
[3 9 1 0 1 1],33686.177243471146,0.9763522738909306
[10  4  0  0  1  1],33686.177243471146,0.9786396373938615
[4 9 0 0 0 1],33686.177243471146,0.9791462164569151
[10  8  0  0  0  1],33688.283472299576,0.9799099639110903
[10  4  0  0  0  1],33688.283472299576,0.9799099639110903
[1 4 0 0 0 1],33688.283472299576,0.9773667249702362
[2 9 0 0 3 1],33688.283472299576,0.9753391157648232
[10  6  0  0  0  1],33688.283472299576,0.9791468629335143
[10  7  0  0  0  1],33688.283472299576,0.9799106103876893
[8 9 0 0 0 1],33688.283472299576,0.9796566743795634
[10  6  0  0  0  1],33688.283472299576,0.9791468629335143
[5 8 0 0 0 1],33694.79419875145,0.9786396373938615
[10  4  0  0  0  1],33694.79419875145,0.9799099639110903
[8 9 0 0 2 1],33694.79419875145,0.976608795805453
[10  9  0  0  0  1],33694.79419875145,0.9796553814263653
[10  5  0  0  0  1],33694.79419875145,0.9801645463958153
[2 7 0 0 1 1],33694.79419875145,0.9786402838704606
[10  8  0  0  0  1],33694.79419875145,0.9799099639110903
